,symbol,tradeDate,basicPrice,price,volume,totalVolume,totalValue
0,VNM,2024-09-13T14:45:11,74.7,72.9,915.5,5347.1,393198.0
1,VNM,2024-09-13T14:29:50,74.7,73.5,0.1,4431.6,326458.0
2,VNM,2024-09-13T14:29:43,74.7,73.7,0.5,4431.5,326451.0
3,VNM,2024-09-13T14:29:40,74.7,73.5,0.2,4428.5,326230.0
4,VNM,2024-09-13T14:29:27,74.7,73.6,0.4,4428.3,326215.0
5,VNM,2024-09-13T14:29:25,74.7,73.6,0.7,4427.9,326186.0
6,VNM,2024-09-13T14:29:22,74.7,73.6,0.2,4424.9,325965.0
7,VNM,2024-09-13T14:29:11,74.7,73.5,0.1,4421.7,325730.0
8,VNM,2024-09-13T14:29:07,74.7,73.5,0.6,4421.6,325722.0
9,VNM,2024-09-13T14:29:04,74.7,73.5,0.1,4420.3,325627.0
10,VNM,2024-09-13T14:28:54,74.7,73.5,0.4,4420.2,325619.0
11,VNM,2024-09-13T14:28:53,74.7,73.5,1.3,4419.8,325590.0
12,VNM,2024-09-13T14:28:36,74.7,73.5,4.7,4418.2,325472.0
13,VNM,2024-09-13T14:28:33,74.7,73.5,1.4,4399.2,324076.0
14,VNM,2024-09-13T14:28:31,74.7,73.4,0.1,4397.8,323973.0
15,VNM,2024-09-13T14:28:25,74.7,73.4,0.9,4392.7,323599.0
16,VNM,2024-09-13T14:28:22,74.7,73.4,0.3,4387.7,323232.0
17,VNM,2024-09-13T14:28:13,74.7,73.4,0.4,4385.7,323085.0
18,VNM,2024-09-13T14:28:11,74.7,73.5,1.5,4383.7,322938.0
19,VNM,2024-09-13T14:28:09,74.7,73.4,0.2,4382.2,322828.0
20,VNM,2024-09-13T14:28:06,74.7,73.4,0.1,4382.0,322813.0
21,VNM,2024-09-13T14:28:00,74.7,73.4,0.5,4381.9,322806.0
22,VNM,2024-09-13T14:27:49,74.7,73.4,0.1,4379.9,322659.0
23,VNM,2024-09-13T14:27:39,74.7,73.4,0.5,4379.8,322652.0
24,VNM,2024-09-13T14:27:36,74.7,73.4,0.1,4377.7,322497.0
25,VNM,2024-09-13T14:27:28,74.7,73.4,0.5,4377.1,322453.0
26,VNM,2024-09-13T14:27:27,74.7,73.4,0.8,4376.6,322417.0
27,VNM,2024-09-13T14:27:24,74.7,73.4,0.1,4374.6,322270.0
28,VNM,2024-09-13T14:27:14,74.7,73.4,0.3,4371.6,322050.0
29,VNM,2024-09-13T14:27:08,74.7,73.4,0.1,4366.3,321661.0
30,VNM,2024-09-13T14:27:02,74.7,73.4,0.6,4365.3,321587.0
31,VNM,2024-09-13T14:26:57,74.7,73.4,0.2,4364.7,321543.0
32,VNM,2024-09-13T14:26:49,74.7,73.4,0.1,4364.5,321529.0
33,VNM,2024-09-13T14:26:47,74.7,73.4,0.4,4361.2,321286.0
34,VNM,2024-09-13T14:26:44,74.7,73.4,0.3,4360.8,321257.0
35,VNM,2024-09-13T14:26:38,74.7,73.4,0.4,4360.1,321206.0
36,VNM,2024-09-13T14:26:37,74.7,73.3,0.5,4359.7,321176.0
37,VNM,2024-09-13T14:26:34,74.7,73.4,0.3,4359.2,321140.0
38,VNM,2024-09-13T14:26:27,74.7,73.3,0.4,4357.8,321037.0
39,VNM,2024-09-13T14:26:25,74.7,73.4,0.1,4356.9,320971.0
40,VNM,2024-09-13T14:26:22,74.7,73.4,0.3,4356.8,320964.0
41,VNM,2024-09-13T14:26:17,74.7,73.4,0.4,4356.1,320912.0
42,VNM,2024-09-13T14:26:16,74.7,73.4,0.1,4355.7,320883.0
43,VNM,2024-09-13T14:26:13,74.7,73.4,0.3,4353.7,320736.0
44,VNM,2024-09-13T14:26:08,74.7,73.4,0.4,4353.0,320685.0
45,VNM,2024-09-13T14:26:04,74.7,73.4,0.3,4352.6,320655.0
46,VNM,2024-09-13T14:25:59,74.7,73.4,0.4,4351.9,320604.0
47,VNM,2024-09-13T14:25:55,74.7,73.4,0.3,4350.3,320486.0
48,VNM,2024-09-13T14:25:53,74.7,73.4,0.4,4350.0,320464.0
49,VNM,2024-09-13T14:25:51,74.7,73.4,0.1,4349.6,320435.0
50,VNM,2024-09-13T14:25:39,74.7,73.4,0.4,4348.4,320347.0
51,VNM,2024-09-13T14:25:37,74.7,73.4,0.1,4348.0,320318.0
52,VNM,2024-09-13T14:25:34,74.7,73.4,0.4,4347.6,320288.0
53,VNM,2024-09-13T14:25:32,74.7,73.4,0.6,4347.2,320259.0
54,VNM,2024-09-13T14:25:30,74.7,73.4,0.4,4346.6,320215.0
55,VNM,2024-09-13T14:25:28,74.7,73.4,0.3,4344.8,320083.0
56,VNM,2024-09-13T14:25:25,74.7,73.4,0.4,4344.5,320061.0
57,VNM,2024-09-13T14:25:24,74.7,73.4,2.0,4343.5,319987.0
58,VNM,2024-09-13T14:25:22,74.7,73.4,0.4,4341.5,319841.0
59,VNM,2024-09-13T14:25:19,74.7,73.4,0.3,4341.1,319811.0
60,VNM,2024-09-13T14:25:13,74.7,73.4,0.4,4340.1,319738.0
61,VNM,2024-09-13T14:25:10,74.7,73.4,0.3,4339.7,319708.0
62,VNM,2024-09-13T14:25:00,74.7,73.4,0.4,4334.8,319349.0
63,VNM,2024-09-13T14:24:57,74.7,73.4,0.5,4327.1,318784.0
64,VNM,2024-09-13T14:24:51,74.7,73.4,0.6,4326.0,318703.0
65,VNM,2024-09-13T14:24:50,74.7,73.4,0.1,4325.4,318659.0
66,VNM,2024-09-13T14:24:46,74.7,73.4,0.5,4324.7,318607.0
67,VNM,2024-09-13T14:24:42,74.7,73.4,0.4,4323.1,318490.0
68,VNM,2024-09-13T14:24:35,74.7,73.4,0.6,4321.4,318365.0
69,VNM,2024-09-13T14:24:31,74.7,73.4,0.5,4320.8,318321.0
70,VNM,2024-09-13T14:24:26,74.7,73.4,0.6,4318.8,318174.0
71,VNM,2024-09-13T14:24:22,74.7,73.4,0.1,4318.2,318130.0
72,VNM,2024-09-13T14:24:17,74.7,73.4,0.6,4316.9,318035.0
73,VNM,2024-09-13T14:24:15,74.7,73.4,0.8,4316.3,317991.0
74,VNM,2024-09-13T14:24:08,74.7,73.4,0.6,4313.3,317771.0
75,VNM,2024-09-13T14:24:06,74.7,73.4,1.3,4312.7,317727.0
76,VNM,2024-09-13T14:24:04,74.7,73.3,0.2,4310.7,317580.0
77,VNM,2024-09-13T14:24:00,74.7,73.4,0.6,4309.9,317521.0
78,VNM,2024-09-13T14:23:59,74.7,73.4,0.1,4309.3,317477.0
79,VNM,2024-09-13T14:23:58,74.7,73.4,0.2,4308.7,317433.0
80,VNM,2024-09-13T14:23:56,74.7,73.4,0.5,4307.9,317374.0
81,VNM,2024-09-13T14:23:46,74.7,73.4,0.6,4305.6,317206.0
82,VNM,2024-09-13T14:23:43,74.7,73.3,1.0,4305.0,317162.0
83,VNM,2024-09-13T14:23:41,74.7,73.3,0.3,4295.0,316429.0
84,VNM,2024-09-13T14:23:39,74.7,73.2,0.1,4294.0,316355.0
85,VNM,2024-09-13T14:23:36,74.7,73.3,0.2,4293.9,316348.0
86,VNM,2024-09-13T14:23:35,74.7,73.3,0.5,4293.3,316304.0
87,VNM,2024-09-13T14:23:33,74.7,73.3,0.7,4292.8,316267.0
88,VNM,2024-09-13T14:23:31,74.7,73.3,0.9,4292.1,316216.0
89,VNM,2024-09-13T14:23:29,74.7,73.2,0.3,4290.5,316099.0
90,VNM,2024-09-13T14:23:28,74.7,73.3,0.7,4290.2,316077.0
91,VNM,2024-09-13T14:23:25,74.7,73.3,0.5,4289.5,316025.0
92,VNM,2024-09-13T14:23:22,74.7,73.3,11.4,4287.6,315886.0
93,VNM,2024-09-13T14:23:16,74.7,73.3,0.5,4275.2,314977.0
94,VNM,2024-09-13T14:23:13,74.7,73.2,0.3,4274.7,314941.0
95,VNM,2024-09-13T14:23:06,74.7,73.3,0.5,4273.4,314845.0
96,VNM,2024-09-13T14:23:05,74.7,73.3,1.4,4270.9,314662.0
97,VNM,2024-09-13T14:23:03,74.7,73.3,0.5,4269.5,314560.0
98,VNM,2024-09-13T14:23:01,74.7,73.3,0.1,4269.0,314523.0
99,VNM,2024-09-13T14:22:59,74.7,73.3,0.6,4268.9,314516.0
100,VNM,2024-09-13T14:22:57,74.7,73.2,1.3,4268.3,314472.0
101,VNM,2024-09-13T14:22:54,74.7,73.2,0.7,4264.7,314208.0
102,VNM,2024-09-13T14:22:52,74.7,73.2,0.5,4263.3,314106.0
103,VNM,2024-09-13T14:22:48,74.7,73.3,0.6,4258.5,313754.0
104,VNM,2024-09-13T14:22:45,74.7,73.3,0.7,4257.9,313710.0
105,VNM,2024-09-13T14:22:42,74.7,73.2,0.2,4257.2,313659.0
106,VNM,2024-09-13T14:22:41,74.7,73.2,0.7,4255.7,313549.0
107,VNM,2024-09-13T14:22:39,74.7,73.2,0.2,4255.0,313498.0
108,VNM,2024-09-13T14:22:37,74.7,73.2,1.4,4254.2,313439.0
109,VNM,2024-09-13T14:22:36,74.7,73.2,0.7,4252.8,313337.0
110,VNM,2024-09-13T14:22:34,74.7,73.2,1.0,4252.1,313285.0
111,VNM,2024-09-13T14:22:33,74.7,73.2,0.3,4251.1,313212.0
112,VNM,2024-09-13T14:22:32,74.7,73.1,0.9,4248.0,312985.0
113,VNM,2024-09-13T14:22:30,74.7,73.2,0.6,4247.1,312919.0
114,VNM,2024-09-13T14:22:29,74.7,73.1,0.4,4246.5,312876.0
115,VNM,2024-09-13T14:22:26,74.7,73.2,0.5,4245.3,312788.0
116,VNM,2024-09-13T14:22:25,74.7,73.2,0.1,4243.5,312656.0
117,VNM,2024-09-13T14:22:24,74.7,73.3,0.7,4242.3,312568.0
118,VNM,2024-09-13T14:22:22,74.7,73.3,1.0,4241.6,312517.0
119,VNM,2024-09-13T14:22:21,74.7,73.3,0.1,4240.6,312444.0
120,VNM,2024-09-13T14:22:20,74.7,73.3,2.0,4206.0,309911.0
121,VNM,2024-09-13T14:22:18,74.7,73.3,0.7,4200.7,309522.0
122,VNM,2024-09-13T14:22:17,74.7,73.2,4.7,4200.0,309471.0
123,VNM,2024-09-13T14:22:14,74.7,73.3,0.7,4179.8,307992.0
124,VNM,2024-09-13T14:22:13,74.7,73.3,0.1,4179.1,307941.0
125,VNM,2024-09-13T14:22:12,74.7,73.3,0.6,4179.0,307934.0
126,VNM,2024-09-13T14:22:10,74.7,73.2,0.1,4178.4,307890.0
127,VNM,2024-09-13T14:22:09,74.7,73.3,0.7,4178.3,307882.0
128,VNM,2024-09-13T14:22:07,74.7,73.3,0.1,4177.6,307831.0
129,VNM,2024-09-13T14:22:05,74.7,73.3,0.7,4177.5,307824.0
130,VNM,2024-09-13T14:22:04,74.7,73.3,0.2,4176.7,307765.0
131,VNM,2024-09-13T14:22:03,74.7,73.3,0.6,4176.3,307736.0
132,VNM,2024-09-13T14:22:02,74.7,73.2,0.3,4175.7,307692.0
133,VNM,2024-09-13T14:21:57,74.7,73.3,0.7,4174.6,307611.0
134,VNM,2024-09-13T14:21:47,74.7,73.3,0.1,4173.7,307545.0
135,VNM,2024-09-13T14:21:46,74.7,73.3,0.8,4173.6,307538.0
136,VNM,2024-09-13T14:21:45,74.7,73.2,0.5,4171.8,307406.0
137,VNM,2024-09-13T14:21:35,74.7,73.2,0.1,4171.3,307370.0
138,VNM,2024-09-13T14:21:34,74.7,73.3,0.3,4168.8,307187.0
139,VNM,2024-09-13T14:21:31,74.7,73.3,0.7,4136.2,304797.0
140,VNM,2024-09-13T14:21:23,74.7,73.3,0.3,4122.7,303807.0
141,VNM,2024-09-13T14:21:16,74.7,73.3,0.1,4102.7,302341.0
142,VNM,2024-09-13T14:21:15,74.7,73.3,0.5,4102.6,302334.0
143,VNM,2024-09-13T14:21:08,74.7,73.3,0.3,4102.1,302297.0
144,VNM,2024-09-13T14:20:45,74.7,73.3,0.1,4101.3,302239.0
145,VNM,2024-09-13T14:20:42,74.7,73.3,0.4,4101.2,302231.0
146,VNM,2024-09-13T14:20:41,74.7,73.3,0.3,4099.7,302121.0
147,VNM,2024-09-13T14:20:35,74.7,73.3,0.6,4099.4,302099.0
148,VNM,2024-09-13T14:20:28,74.7,73.3,0.2,4098.8,302056.0
149,VNM,2024-09-13T14:20:20,74.7,73.3,0.1,4096.5,301887.0
150,VNM,2024-09-13T14:20:14,74.7,73.3,0.3,4096.4,301880.0
151,VNM,2024-09-13T14:20:12,74.7,73.4,2.0,4096.1,301858.0
152,VNM,2024-09-13T14:20:05,74.7,73.3,0.2,4094.0,301703.0
153,VNM,2024-09-13T14:19:57,74.7,73.4,0.1,4093.8,301689.0
154,VNM,2024-09-13T14:19:47,74.7,73.3,0.3,4093.7,301681.0
155,VNM,2024-09-13T14:19:41,74.7,73.4,1.2,4093.4,301659.0
156,VNM,2024-09-13T14:19:40,74.7,73.3,0.9,4092.2,301571.0
157,VNM,2024-09-13T14:19:29,74.7,73.3,0.2,4090.3,301432.0
158,VNM,2024-09-13T14:19:19,74.7,73.3,0.4,4087.4,301219.0
159,VNM,2024-09-13T14:18:58,74.7,73.3,0.2,4085.0,301043.0
160,VNM,2024-09-13T14:18:54,74.7,73.3,0.3,4083.6,300941.0
161,VNM,2024-09-13T14:18:52,74.7,73.3,0.2,4083.3,300919.0
162,VNM,2024-09-13T14:18:51,74.7,73.4,0.6,4079.1,300611.0
163,VNM,2024-09-13T14:18:48,74.7,73.3,0.9,4078.5,300567.0
164,VNM,2024-09-13T14:18:45,74.7,73.4,0.2,4076.6,300428.0
165,VNM,2024-09-13T14:18:42,74.7,73.4,1.4,4045.0,298108.0
166,VNM,2024-09-13T14:18:40,74.7,73.4,0.8,4043.6,298006.0
167,VNM,2024-09-13T14:18:39,74.7,73.4,0.1,4034.6,297345.0
168,VNM,2024-09-13T14:18:38,74.7,73.4,3.0,4030.4,297037.0
169,VNM,2024-09-13T14:18:34,74.7,73.4,1.0,4027.4,296816.0
170,VNM,2024-09-13T14:18:32,74.7,73.4,0.3,4026.4,296743.0
171,VNM,2024-09-13T14:18:26,74.7,73.4,0.2,4026.1,296721.0
172,VNM,2024-09-13T14:18:20,74.7,73.4,0.1,4019.7,296251.0
173,VNM,2024-09-13T14:18:11,74.7,73.4,2.7,4018.3,296148.0
174,VNM,2024-09-13T14:18:06,74.7,73.4,0.1,4013.6,295803.0
175,VNM,2024-09-13T14:17:58,74.7,73.4,0.3,4013.5,295796.0
176,VNM,2024-09-13T14:17:57,74.7,73.5,2.0,4013.2,295774.0
177,VNM,2024-09-13T14:17:56,74.7,73.4,0.2,4011.2,295627.0
178,VNM,2024-09-13T14:17:45,74.7,73.4,0.9,4010.2,295554.0
179,VNM,2024-09-13T14:17:31,74.7,73.4,0.3,4009.3,295488.0
180,VNM,2024-09-13T14:17:25,74.7,73.5,0.5,4009.0,295466.0
181,VNM,2024-09-13T14:17:23,74.7,73.5,0.1,4008.5,295429.0
182,VNM,2024-09-13T14:17:07,74.7,73.5,7.1,4005.5,295208.0
183,VNM,2024-09-13T14:17:04,74.7,73.5,0.1,3998.4,294687.0
184,VNM,2024-09-13T14:16:45,74.7,73.5,1.0,3992.3,294238.0
185,VNM,2024-09-13T14:16:36,74.7,73.5,0.1,3991.2,294157.0
186,VNM,2024-09-13T14:16:35,74.7,73.5,5.0,3991.1,294150.0
187,VNM,2024-09-13T14:16:34,74.7,73.4,0.3,3986.1,293782.0
188,VNM,2024-09-13T14:16:33,74.7,73.5,0.5,3985.8,293760.0
189,VNM,2024-09-13T14:16:29,74.7,73.5,3.0,3985.3,293724.0
190,VNM,2024-09-13T14:16:27,74.7,73.5,6.0,3982.3,293503.0
191,VNM,2024-09-13T14:16:19,74.7,73.5,0.2,3960.7,291916.0
192,VNM,2024-09-13T14:16:18,74.7,73.5,0.1,3960.5,291901.0
193,VNM,2024-09-13T14:16:06,74.7,73.5,0.3,3960.4,291894.0
194,VNM,2024-09-13T14:15:47,74.7,73.5,1.0,3960.1,291872.0
195,VNM,2024-09-13T14:15:42,74.7,73.6,0.1,3959.1,291798.0
196,VNM,2024-09-13T14:15:39,74.7,73.5,0.3,3959.0,291791.0
197,VNM,2024-09-13T14:15:35,74.7,73.5,0.8,3958.7,291769.0
198,VNM,2024-09-13T14:15:20,74.7,73.5,0.2,3951.5,291239.0
199,VNM,2024-09-13T14:15:16,74.7,73.5,1.0,3951.3,291225.0
200,VNM,2024-09-13T14:14:45,74.7,73.5,0.3,3950.0,291129.0
201,VNM,2024-09-13T14:14:41,74.7,73.5,0.1,3936.1,290107.0
202,VNM,2024-09-13T14:14:40,74.7,73.4,0.4,3936.0,290100.0
203,VNM,2024-09-13T14:14:36,74.7,73.5,0.2,3935.6,290071.0
204,VNM,2024-09-13T14:14:34,74.7,73.5,3.0,3935.4,290056.0
205,VNM,2024-09-13T14:14:25,74.7,73.5,0.1,3932.4,289836.0
206,VNM,2024-09-13T14:14:23,74.7,73.4,1.4,3932.3,289828.0
207,VNM,2024-09-13T14:14:20,74.7,73.5,1.7,3930.9,289725.0
208,VNM,2024-09-13T14:14:13,74.7,73.4,0.2,3929.2,289601.0
209,VNM,2024-09-13T14:14:00,74.7,73.4,0.9,3928.8,289571.0
210,VNM,2024-09-13T14:13:56,74.7,73.4,0.1,3927.5,289476.0
211,VNM,2024-09-13T14:13:52,74.7,73.5,1.4,3927.4,289468.0
212,VNM,2024-09-13T14:13:47,74.7,73.5,0.1,3925.9,289358.0
213,VNM,2024-09-13T14:13:44,74.7,73.5,2.5,3925.5,289329.0
214,VNM,2024-09-13T14:13:40,74.7,73.5,0.1,3923.0,289145.0
215,VNM,2024-09-13T14:13:39,74.7,73.5,0.2,3922.9,289138.0
216,VNM,2024-09-13T14:13:34,74.7,73.5,0.1,3922.7,289123.0
217,VNM,2024-09-13T14:13:25,74.7,73.4,0.2,3922.6,289116.0
218,VNM,2024-09-13T14:13:19,74.7,73.4,0.3,3922.4,289101.0
219,VNM,2024-09-13T14:13:14,74.7,73.5,0.5,3922.0,289072.0
220,VNM,2024-09-13T14:13:08,74.7,73.5,2.5,3920.5,288961.0
221,VNM,2024-09-13T14:13:05,74.7,73.5,0.2,3918.0,288778.0
222,VNM,2024-09-13T14:12:57,74.7,73.5,0.5,3917.8,288763.0
223,VNM,2024-09-13T14:12:52,74.7,73.5,0.4,3915.5,288594.0
224,VNM,2024-09-13T14:12:33,74.7,73.5,0.2,3915.1,288564.0
225,VNM,2024-09-13T14:12:28,74.7,73.6,1.0,3914.9,288550.0
226,VNM,2024-09-13T14:12:26,74.7,73.5,0.2,3913.9,288476.0
227,VNM,2024-09-13T14:12:24,74.7,73.5,0.3,3889.6,286690.0
228,VNM,2024-09-13T14:12:03,74.7,73.6,0.5,3889.3,286668.0
229,VNM,2024-09-13T14:11:59,74.7,73.5,0.4,3888.8,286631.0
230,VNM,2024-09-13T14:11:35,74.7,73.6,0.1,3888.4,286602.0
231,VNM,2024-09-13T14:11:31,74.7,73.5,0.4,3888.3,286594.0
232,VNM,2024-09-13T14:11:25,74.7,73.5,1.0,3887.9,286565.0
233,VNM,2024-09-13T14:11:15,74.7,73.5,2.0,3886.9,286492.0
234,VNM,2024-09-13T14:11:09,74.7,73.5,0.2,3884.9,286345.0
235,VNM,2024-09-13T14:10:54,74.7,73.5,0.3,3884.7,286330.0
236,VNM,2024-09-13T14:10:51,74.7,73.5,0.2,3883.1,286212.0
237,VNM,2024-09-13T14:10:48,74.7,73.5,0.1,3882.9,286198.0
238,VNM,2024-09-13T14:10:45,74.7,73.5,1.9,3882.8,286190.0
239,VNM,2024-09-13T14:10:42,74.7,73.5,2.9,3872.8,285455.0
240,VNM,2024-09-13T14:10:38,74.7,73.5,0.5,3867.8,285088.0
241,VNM,2024-09-13T14:10:31,74.7,73.5,0.1,3866.9,285022.0
242,VNM,2024-09-13T14:10:23,74.7,73.5,0.5,3866.8,285014.0
243,VNM,2024-09-13T14:10:18,74.7,73.4,0.2,3866.3,284978.0
244,VNM,2024-09-13T14:10:05,74.7,73.4,0.4,3865.6,284926.0
245,VNM,2024-09-13T14:10:03,74.7,73.5,2.0,3865.2,284897.0
246,VNM,2024-09-13T14:09:58,74.7,73.5,3.0,3863.2,284750.0
247,VNM,2024-09-13T14:09:54,74.7,73.4,0.8,3860.2,284529.0
248,VNM,2024-09-13T14:09:48,74.7,73.4,0.7,3859.4,284471.0
249,VNM,2024-09-13T14:09:47,74.7,73.4,0.1,3857.0,284294.0
250,VNM,2024-09-13T14:09:39,74.7,73.4,0.4,3856.9,284287.0
251,VNM,2024-09-13T14:09:11,74.7,73.4,0.3,3856.5,284258.0
252,VNM,2024-09-13T14:09:07,74.7,73.5,0.1,3856.1,284228.0
253,VNM,2024-09-13T14:09:06,74.7,73.5,5.0,3856.0,284221.0
254,VNM,2024-09-13T14:08:58,74.7,73.5,0.2,3851.0,283853.0
255,VNM,2024-09-13T14:08:42,74.7,73.5,0.6,3850.8,283839.0
256,VNM,2024-09-13T14:08:36,74.7,73.5,5.0,3850.2,283795.0
257,VNM,2024-09-13T14:08:28,74.7,73.5,0.1,3841.0,283118.0
258,VNM,2024-09-13T14:08:09,74.7,73.5,0.4,3840.9,283111.0
259,VNM,2024-09-13T14:08:07,74.7,73.5,1.4,3840.2,283060.0
260,VNM,2024-09-13T14:08:05,74.7,73.5,0.1,3837.5,282861.0
261,VNM,2024-09-13T14:07:45,74.7,73.5,2.0,3837.4,282854.0
262,VNM,2024-09-13T14:07:41,74.7,73.5,0.4,3835.4,282707.0
263,VNM,2024-09-13T14:07:38,74.7,73.5,5.0,3833.3,282553.0
264,VNM,2024-09-13T14:07:34,74.7,73.5,0.1,3828.2,282178.0
265,VNM,2024-09-13T14:07:31,74.7,73.5,0.2,3828.1,282170.0
266,VNM,2024-09-13T14:07:25,74.7,73.5,3.3,3827.9,282156.0
267,VNM,2024-09-13T14:07:14,74.7,73.4,0.2,3824.6,281913.0
268,VNM,2024-09-13T14:07:10,74.7,73.5,0.1,3824.2,281884.0
269,VNM,2024-09-13T14:07:03,74.7,73.5,12.3,3824.1,281876.0
270,VNM,2024-09-13T14:06:55,74.7,73.5,0.1,3811.8,280972.0
271,VNM,2024-09-13T14:06:47,74.7,73.5,0.4,3792.1,279524.0
272,VNM,2024-09-13T14:06:32,74.7,73.5,3.4,3791.7,279495.0
273,VNM,2024-09-13T14:06:06,74.7,73.5,0.4,3781.3,278731.0
274,VNM,2024-09-13T14:05:58,74.7,73.5,1.9,3780.8,278694.0
275,VNM,2024-09-13T14:05:53,74.7,73.5,0.3,3778.9,278554.0
276,VNM,2024-09-13T14:05:51,74.7,73.6,0.1,3778.5,278525.0
277,VNM,2024-09-13T14:05:44,74.7,73.5,2.2,3778.4,278517.0
278,VNM,2024-09-13T14:05:35,74.7,73.6,0.1,3774.9,278260.0
279,VNM,2024-09-13T14:05:31,74.7,73.5,3.1,3774.7,278245.0
280,VNM,2024-09-13T14:05:25,74.7,73.5,0.4,3771.6,278018.0
281,VNM,2024-09-13T14:05:13,74.7,73.5,0.2,3771.2,277988.0
282,VNM,2024-09-13T14:05:10,74.7,73.5,1.5,3771.0,277973.0
283,VNM,2024-09-13T14:05:08,74.7,73.5,10.0,3764.5,277496.0
284,VNM,2024-09-13T14:05:07,74.7,73.5,0.6,3754.5,276761.0
285,VNM,2024-09-13T14:05:04,74.7,73.5,12.7,3753.9,276717.0
286,VNM,2024-09-13T14:04:48,74.7,73.6,3.0,3741.2,275783.0
287,VNM,2024-09-13T14:04:39,74.7,73.6,0.3,3738.2,275562.0
288,VNM,2024-09-13T14:04:34,74.7,73.5,0.4,3737.9,275540.0
289,VNM,2024-09-13T14:04:30,74.7,73.5,13.6,3731.1,275041.0
290,VNM,2024-09-13T14:04:26,74.7,73.4,0.4,3701.1,272836.0
291,VNM,2024-09-13T14:04:24,74.7,73.4,0.3,3700.7,272806.0
292,VNM,2024-09-13T14:04:18,74.7,73.4,0.1,3700.4,272784.0
293,VNM,2024-09-13T14:03:55,74.7,73.5,0.4,3699.9,272747.0
294,VNM,2024-09-13T14:03:52,74.7,73.5,0.2,3699.5,272718.0
295,VNM,2024-09-13T14:03:47,74.7,73.5,13.0,3699.3,272703.0
296,VNM,2024-09-13T14:03:43,74.7,73.5,2.8,3686.3,271748.0
297,VNM,2024-09-13T14:03:32,74.7,73.5,0.1,3683.3,271527.0
298,VNM,2024-09-13T14:03:17,74.7,73.5,3.0,3683.2,271520.0
299,VNM,2024-09-13T14:03:09,74.7,73.5,0.5,3673.2,270785.0
300,VNM,2024-09-13T14:03:05,74.7,73.5,0.3,3660.2,269829.0
301,VNM,2024-09-13T14:02:55,74.7,73.5,0.1,3659.9,269807.0
302,VNM,2024-09-13T14:02:50,74.7,73.5,2.1,3659.8,269800.0
303,VNM,2024-09-13T14:02:21,74.7,73.5,2.6,3655.3,269469.0
304,VNM,2024-09-13T14:02:18,74.7,73.5,7.4,3652.7,269278.0
305,VNM,2024-09-13T14:02:07,74.7,73.4,0.4,3637.7,268176.0
306,VNM,2024-09-13T14:02:00,74.7,73.5,0.5,3636.8,268110.0
307,VNM,2024-09-13T14:01:56,74.7,73.5,1.0,3631.3,267705.0
308,VNM,2024-09-13T14:01:40,74.7,73.4,0.3,3630.3,267632.0
309,VNM,2024-09-13T14:01:36,74.7,73.5,7.9,3629.9,267603.0
310,VNM,2024-09-13T14:01:33,74.7,73.5,0.1,3622.0,267022.0
311,VNM,2024-09-13T14:01:31,74.7,73.5,0.2,3621.9,267015.0
312,VNM,2024-09-13T14:00:52,74.7,73.5,0.4,3621.7,267000.0
313,VNM,2024-09-13T14:00:42,74.7,73.4,0.1,3581.9,264075.0
314,VNM,2024-09-13T14:00:15,74.7,73.4,0.3,3581.6,264052.0
315,VNM,2024-09-13T14:00:04,74.7,73.5,0.2,3581.3,264030.0
316,VNM,2024-09-13T13:59:57,74.7,73.5,0.3,3580.8,263994.0
317,VNM,2024-09-13T13:59:51,74.7,73.5,0.2,3580.3,263957.0
318,VNM,2024-09-13T13:59:36,74.7,73.5,0.3,3580.1,263942.0
319,VNM,2024-09-13T13:59:30,74.7,73.4,0.9,3579.8,263920.0
320,VNM,2024-09-13T13:59:26,74.7,73.4,1.0,3578.9,263854.0
321,VNM,2024-09-13T13:59:21,74.7,73.4,0.1,3545.2,261381.0
322,VNM,2024-09-13T13:59:20,74.7,73.4,0.5,3544.6,261337.0
323,VNM,2024-09-13T13:59:18,74.7,73.3,0.2,3544.1,261300.0
324,VNM,2024-09-13T13:59:13,74.7,73.4,0.1,3543.7,261271.0
325,VNM,2024-09-13T13:59:05,74.7,73.4,1.9,3543.6,261263.0
326,VNM,2024-09-13T13:58:55,74.7,73.4,0.1,3541.5,261109.0
327,VNM,2024-09-13T13:58:53,74.7,73.4,3.0,3541.4,261102.0
328,VNM,2024-09-13T13:58:51,74.7,73.4,0.4,3533.5,260522.0
329,VNM,2024-09-13T13:58:47,74.7,73.4,0.1,3533.1,260492.0
330,VNM,2024-09-13T13:58:42,74.7,73.4,2.4,3533.0,260485.0
331,VNM,2024-09-13T13:58:17,74.7,73.4,0.4,3530.6,260309.0
332,VNM,2024-09-13T13:58:15,74.7,73.4,0.8,3529.8,260250.0
333,VNM,2024-09-13T13:58:08,74.7,73.4,0.1,3524.7,259876.0
334,VNM,2024-09-13T13:57:59,74.7,73.4,0.6,3523.8,259810.0
335,VNM,2024-09-13T13:57:56,74.7,73.4,0.2,3523.2,259766.0
336,VNM,2024-09-13T13:57:54,74.7,73.4,0.1,3523.0,259751.0
337,VNM,2024-09-13T13:57:52,74.7,73.3,0.4,3522.9,259744.0
338,VNM,2024-09-13T13:57:39,74.7,73.3,0.2,3522.3,259700.0
339,VNM,2024-09-13T13:57:28,74.7,73.4,0.1,3521.9,259670.0
